Link Text,Link Href,Date
"STUK poisti kilo­met­ri­rajat uusien ydinvoi­ma­loiden ympäriltä – ”Tie kaupunkien pieny­din­voi­maloille on auki”, iloitsee suoma­lais­voi­malan kehittäjä",https://yle.fi/a/74-20071244,25.1.
Tuore markki­naennuste: asunto­lai­nojen viitekorko painuu syksyllä jo alle kolmeen prosenttiin – katso grafiikka,https://yle.fi/a/74-20071315,25.1.
Valtio­neuvosto myönsi Patrialle luvan viedä kranaa­tin­heit­timien varaosia Saudi-Arabiaan,https://yle.fi/a/74-20071323,25.1.
"Analyysi: Miksi Nokian myynti ei vedä? Taustalla yksin­ker­tainen syy, jonka jokainen känny­kän­käyttäjä tietää",https://yle.fi/a/74-20071258,25.1.
"Nokian myynti sukelsi, mutta liikevoitto odotuksia parempi – yhtiö odottaa näkymän paranevan vuoden mittaan",https://yle.fi/a/74-20071217,25.1.
Lahden viime vuoden tilin­pää­tö­sennuste on selvästi ennakoitua posi­tii­visempi,https://yle.fi/a/74-20071208,25.1.
Pekka Seppäsen kolumni: Yrityksissä hölmöillään ihan samalla tavalla kuin julkisella sekto­ril­lakin,https://yle.fi/a/74-20068503,25.1.
Purra vastaa talous­tie­tei­li­jöiden kritiikkiin vähä­osaisilta leikkaa­misesta: ”Ihmiset reagoivat talou­del­lisiin kannustimiin”,https://yle.fi/a/74-20071070,24.1.
Tuhannet yli kuusikymp­piset voivat välttää työttö­myys­turvan heikennykset tarkalla työttömyyden ajoituksella,https://yle.fi/a/74-20071046,24.1.
Nordean ennuste: Suomen talous ajautuu lyhyeen taantumaan tänä vuonna,https://yle.fi/a/74-20071021,24.1.
Nämä viisi asiaa ovat pielessä hallituksen talous­toimissa – kärki­asian­tun­tijat julkaisivat arvionsa,https://yle.fi/a/74-20070660,24.1.
Valio käynnistää muutos­neu­vot­telut: jopa 130 työntekijää irtisanotaan,https://yle.fi/a/74-20071007,24.1.
"Jos päiväkodit ovat lakon takia kiinni, voiko jäädä kotiin lapsen kanssa? Näin vastaavat työnan­ta­jae­tu­jär­jestöt",https://yle.fi/a/74-20070864,24.1.
Valtio­va­rain­mi­nisteri Purra A-studiossa: Lisä­so­peu­tukset voivat nousta kahteen miljardiin euroon,https://yle.fi/a/74-20070949,23.1.
"Näin kävi, kun some­vai­kuttaja Janne Naakka, 29, ryhtyi asunto­myyjäksi: ”Työnantaja oli väärä”",https://yle.fi/a/74-20070703,23.1.
Hallituksen ajama malli leikkaa ansio­päi­vä­rahaa myös yrittäjiltä – kolmasosa saisi vain perus­päi­vä­rahan,https://yle.fi/a/74-20070821,23.1.
"Grano-konserni aloittaa koko henkilöstöä koskevat muutos­neu­vot­telut – tavoittelee 4,5 miljoonan euron vuotuisia säästöjä",https://yle.fi/a/74-20070858,23.1.
Kymmenien miljoonien eurojen jätti­ter­minaali hiljeni asiakkaista toimittuaan vain muutaman kuukauden,https://yle.fi/a/74-20070671,23.1.
Kansain­vä­linen valuut­ta­rahasto kiittelee hallituksen talouskuria – ja vaatii lisää,https://yle.fi/a/74-20070687,23.1.
"Vaasan seudulla menee hyvin, vaikka inves­toin­titahti on hidastunut – Elinkei­no­mi­nisteri Rydman: ”Osaaminen on Suomen valttikortti”",https://yle.fi/a/74-20070725,22.1.
"Aurin­ko­pa­nee­liyhtiö Valoe pääsi yritys­sa­nee­raukseen – ”Meillä on isoja asiakkaita, joiden nimet kaikki tuntevat”",https://yle.fi/a/74-20070721,22.1.
Turkis­tar­haajat näkevät taas toivoa: Kiinan markkinoilla menee nyt hyvin,https://yle.fi/a/74-20070622,22.1.
Tietoevryn ruotsa­lais­asiak­kaiden verkko­si­vujen palautustyö jatkuu – voi viedä jopa viikkoja,https://yle.fi/a/74-20070680,22.1.
Oikeus­kansleri: Työttö­myys­turvaa koskevien muutosten arviointi on jäänyt puutteel­liseksi,https://yle.fi/a/74-20070673,22.1.
Fortum selvittää sekä isoja reaktoreita että pieny­din­voimaa – ei sulje pois Olkiluoto 3:n kokoista jätti­reak­toria,https://yle.fi/a/74-20070648,22.1.
Kitzbühel tarjosi täysin poikkeuk­sel­lisia tilipäiviä – näin Elian Lehtokin monin­kertaisti palkin­to­pottinsa,https://yle.fi/a/74-20070530,22.1.
"Selvitimme, paljonko vanhusten hoivan kustannukset nousivat – kuukausihinta jopa 6 000 euroa",https://yle.fi/a/74-20062267,22.1.
Konkurssit veivät 15 000 työpaikkaa – puurakentaja Patrick Hyden ei halunnut työttömäksi ja perusti oman yhden hengen firman,https://yle.fi/a/74-20070256,22.1.
Näin seitsemän tunnettua suomalaista työnantajaa suhtautuu ”tarpeet­tomaan” etätyöhön ulkomailla,https://yle.fi/a/74-20070175,21.1.
Kalle Palander maalasi karun uhkakuvan Suomen alppi­sen­saatiosta – ”Kun ei ollutkaan mikään Spede Suomesta”,https://yle.fi/a/74-20070466,21.1.
"Samalla rahalla voi saada pienen yksiön tai hulppean omakotitalon – laskuri näyttää, mitä maksat asunnosta eri puolilla Suomea",https://yle.fi/a/74-20058579,21.1.
"Niilo Korkiakoski ilmoitti pomolleen, että lähtee Kapkau­punkiin – huippuo­saajat vaativat etätyö­mah­dol­lisuutta ulkomailla",https://yle.fi/a/74-20069494,21.1.
Järjestön toimi­tus­johtaja sijoitti omin päin 250 000 euroa viro­lais­yri­tykseen – Folkhäl­sanista tuli firman pääomistaja,https://yle.fi/a/74-20070341,20.1.
Ammat­ti­liit­tojen antama rahallinen tuki presi­den­tin­vaaleissa romahti,https://yle.fi/a/74-20070083,20.1.
"Tällainen on ruotsalainen ”bonus”: joka kuukausi jää ylimääräistä rahaa, kun keskeisistä menoista saa alennusta",https://yle.fi/a/74-20064899,20.1.
Liki tuntematon eläkemuoto on korvaus kymmenien vuosien kuluttavasta työstä – ja lyhyemmästä elinaja­no­dotteesta,https://yle.fi/a/74-20070080,19.1.
Helmikuun jättilakko voi pysäyttää ruudin valmistuksen useiksi päiviksi –  ammus­val­mistaja yrittää väistää lakon,https://yle.fi/a/74-20070323,19.1.
Satoja työkoneita toimitettiin Suomen kautta Venäjälle,https://yle.fi/a/74-20070172,19.1.
Lakko ei pysäytäkään Nesteen jalostamoa – pääluot­ta­mus­miehen mukaan laitosta ei pystytä laittamaan ”kokonaan kylmäksi”,https://yle.fi/a/74-20070286,19.1.
Hotelli Punkaharjun ostanut liikemies teki aiemmin bisnestä Venäjän kaasujätin johtajien firman kanssa,https://yle.fi/a/74-20070178,19.1.
"Ostajat ryntäsivät yhtäkkiä asunto­mark­kinoille: ”Myyjien pitäisi herätä, sillä tarjonnasta on tulossa pulaa”, patistelevat välittäjät",https://yle.fi/a/74-20069914,19.1.
Tampereen kaupungin johto luottaa yhä tappiota tekevään Särkän­niemeen: ”Tilanne ei isoa kuvaa ja tavoitetta pilaa”,https://yle.fi/a/74-20070158,18.1.
Pääministeri Orpo pitää helmikuulle kaavailtuja lakkoja ylimi­toi­tettuina – työnan­ta­ja­leirin mukaan menetykset mittavat,https://yle.fi/a/74-20070156,18.1.
"Entistä harvempi yritys laajentaa tuotantoaan – varsinkin metsä-, kone- ja metal­li­teol­li­suudessa inves­toin­tikäyrä osoittaa alaspäin",https://yle.fi/a/74-20070111,18.1.
Citroën toi myyntiin haamuhalvan täyssäh­kö­auton – moni muukin malli halventunut viime aikoina,https://yle.fi/a/74-20070085,18.1.
Suuri konkurs­siaalto kiersi Etelä-Savon – konkurssien määrä laski viime vuonna,https://yle.fi/a/74-20069910,18.1.
Valtion tuella raken­net­tujen asuntojen vuokrissa poikkeuk­sel­linen hyppäys,https://yle.fi/a/74-20070099,18.1.
Parkanon kaupun­gin­hal­li­tukselle esitetään yt-neuvot­te­lujen aloittamista – irti­sa­no­miset ja lomautukset mahdollisia,https://yle.fi/a/74-20070113,18.1.
Ennä­tys­kallis sähkön hinta laukaisi pörssi­säh­kö­so­pi­musten vaihtoviikot,https://yle.fi/a/74-20069585,18.1.
"Suomi voi olla Euroopan edelläkävijä ratkai­sevassa ilmas­to­toimessa, povaa johtava ilmas­to­tutkija Ottmar Edenhofer",https://yle.fi/a/74-20069926,18.1.
Taloyhtiön erikoinen ratkaisu toi suuret säästöt – aurin­ko­pa­nee­leiden sähkö Teslan akuista koottuun energia­va­rastoon,https://yle.fi/a/74-20068691,18.1.
Kaivosyhtiö Keliberin litium­hankkeen kallein satsaus on pian valmis – litium­tuotanto alkaa Kokkolassa kesällä 2025,https://yle.fi/a/74-20069856,17.1.
"Asuntokauppa ei suju, mutta riitely on ennä­tys­tasolla",https://yle.fi/a/74-20069915,17.1.
Vihreä siirtymä ottaa harppauksen Harja­vallassa – mutta miksi monella muulla into hiipui?,https://yle.fi/a/74-20069304,17.1.
Mobilepay lupaa parantaa turval­lisuutta – nämä asiat muuttuvat,https://yle.fi/a/74-20069869,17.1.
Ennä­tys­suuret vuokran­ko­ro­tukset tehnyt Heka aloittaa muutos­neu­vot­telut: koskee koko henki­lö­kuntaa paitsi toimi­tus­joh­tajaa,https://yle.fi/a/74-20069190,17.1.
Kananugetit voivat pian sisältää myös eläinten luuta,https://yle.fi/a/74-20069732,17.1.
Yli 250 superrikkaan toive Davosin talous­ko­koukselle: Verottakaa meitä enemmän,https://yle.fi/a/74-20069853,17.1.
"Sotka­mo­lainen moni­me­tal­liyhtiö Terrafame hakee uutta toimi­tus­joh­tajaa, Joni Lukkaroinen jättää tehtävänsä",https://yle.fi/a/74-20069848,17.1.
Konkurssien määrä ylitti vuoden 2009 finans­si­kriisin tason,https://yle.fi/a/74-20069844,17.1.
Tutkijat haluavat pysäyttää Suomen luontokadon uudella tavalla,https://yle.fi/a/74-20069614,17.1.
"Analyysi: Inflaatio heitti palkansaajan kuoppaan, josta nousemiseen menee vuosia",https://yle.fi/a/74-20069667,16.1.
Sähkön uutta hintapiikkiä ei tullutkaan – kohta länsi­ran­nikolla tuulee ja Etelä-Suomen pakkanen helpottaa,https://yle.fi/a/74-20069708,16.1.
Aura aloittaa talouden tasa­pai­not­ta­mis­oh­jelman valmistelun – toimen­piteitä päätetään kesäkuussa,https://yle.fi/a/74-20069683,16.1.
"Pohjanmaalle 12 miljoonaa euroa rahoitusta Business Finlandilta – listalla muun muassa Danfoss, Mirka ja Vaasan yliopisto",https://yle.fi/a/74-20069603,16.1.
Turkulainen lääke­ke­hittäjä sai miljoo­na­si­joi­tuksen Yhdys­valloista,https://yle.fi/a/74-20069623,16.1.
"Henri Hoskonen, 23, sijoitti rahojaan säännöl­lisesti, kunnes tajusi menneensä liian pitkälle",https://yle.fi/a/74-20069437,16.1.
"Ihmisiä houkuteltiin ostamaan sähköauto, mikä saattaa kostautua uudella verolla tule­vai­suudessa",https://yle.fi/a/74-20067188,16.1.
"Kun Barona haki työnte­kijöitä osa-aikatöihin, se sai tuhansia hakemuksia – nyt puhuvat työhön valitut",https://yle.fi/a/74-20068048,16.1.
Iso käänne tänä vuonna: monen suomalaisen ostovoima kohenee sadoilla euroilla,https://yle.fi/a/74-20069422,15.1.
Vihaiset maanvil­je­lijät piirittivät Berliinin keskustan: ”Poli­tiikkanne tuntuu sodalta omaa kansaa vastaan”,https://yle.fi/a/74-20069508,15.1.
Pakkanen kiristyy ja sähkö voi kallistua ainakin 50 senttiin – näistä syistä alkuvuoden kaltaiset huippu­kalliit luvut vältetään,https://yle.fi/a/74-20069482,15.1.
Korjausten viivyttely talo­yhtiöissä käy kalliiksi – vakuu­tus­yhtiö varoittaa riskeistä,https://yle.fi/a/74-20067370,15.1.
Vaasan talouden tasa­pai­not­ta­mis­ohjelma on alkamassa – tavoitteena jopa 50 miljoonan euron säästöt,https://yle.fi/a/74-20069145,15.1.
"Hyvä­palk­kainen perheenisä muutti kahdeksan neliön kotiin ja ymmärsi, ettei halua palata entiseen",https://yle.fi/a/74-20067834,15.1.
Loviisan ydinvoi­ma­reaktori poissa käytöstä jopa päiviä – ei aiheuta vaaraa,https://yle.fi/a/74-20069381,14.1.
"Verkko­hui­jareilla on yksi kikka, joka saa digi­tai­toi­senkin kuluttajan lankeamaan huijauksiin",https://yle.fi/a/74-20069038,14.1.
"Koiranpentu oksensi pitkiä matoja heti kotiin päästyään, myöhemmin takajalat halvaan­tuivat – poliisi ja tulli tutkivat kahta kenneliä",https://yle.fi/a/74-20067547,14.1.
"Joa Jurvanen häpeää ruoan tilaamista lähet­ti­pal­veluilla, muttei voi muutakaan: ”Syömisestä ei voi joustaa”",https://yle.fi/a/74-20068695,14.1.
Uusi vero käy vero­pa­ra­tiisien kimppuun – Mini­mi­ve­rolaki koskee kymmeniä suoma­lais­yhtiöitä,https://yle.fi/a/74-20069131,14.1.
"Hintavia joogapöksyjä valmistavan yhtiön pomo haukkui lihavia, ja someraivo repesi – tästä on kyse",https://yle.fi/a/74-20069105,13.1.
"Suomesta on kadonnut satoja kirja­kauppoja, eikä luisulle näy loppua",https://yle.fi/a/74-20068963,13.1.
"Vaikka talous takkuaa, kesätöitä saa edelleen – haku kannattaa aloittaa heti, lannistua ei pidä",https://yle.fi/a/74-20068791,13.1.
"Huone­ka­lu­kaup­pojen määrä vähenee – on silti kaksi tuotetta, joita suomalainen ei osta kokeilematta",https://yle.fi/a/74-20068628,13.1.
Ministeriö pohtii hinta­kat­tolain laatimista sähkölle – hirmuisiin piikki­hin­ta­päiviin ei luvassa lievitystä,https://yle.fi/a/74-20069004,12.1.
"Tiktok vastaa Suomen suoje­lu­po­liisille: ”Emme ole kiinalainen yritys, emme jaa tietoja Kiinaan”",https://yle.fi/a/74-20069164,12.1.
"Saatko lähteä ulkomaille etätöihin ja millaisin ehdoin? Kerro meille, teemme juttua aiheesta",https://yle.fi/a/74-20069123,12.1.
Turkis­tar­haajille suunnitteilla tukihanke Etelä-Pohjanmaalla: apua sekä jatkaville että alanvaihtoa pohtiville,https://yle.fi/a/74-20068558,12.1.
Huoli konfliktin laaje­ne­misesta nosti öljyn hintaa – pahimmillaan keskuspankit voivat lykätä koronlaskuja,https://yle.fi/a/74-20069117,12.1.
Huoli Inkooseen suunnitellun terästehtaan saasteista kasvaa – Blastr: Luvut ovat toistaiseksi vasta karkeita arvioita,https://yle.fi/a/74-20068715,12.1.
"Pörssisähkön keskihinta oli viime vuonna vain 6,7 senttiä kilowat­ti­tunnilta – mutta harva siihen käytännössä pääsi",https://yle.fi/a/74-20068511,12.1.
Fortum kertoo jo toisesta suuresta data­kes­kusin­ves­toinnista – tällä kertaa vuorossa Rauma,https://yle.fi/a/74-20068932,11.1.
"Hesburgerin perustaja rahoittaa Stubbia, Herlinien mahtisuvun jäsen Haavistoa: rikkaat kertovat, keitä tukevat",https://yle.fi/a/74-20068845,11.1.
"Kortteliin porattiin harvinaisen syvät lämpökaivot, mutta kaikki ei mennyt putkeen – todellinen testi tuli pakkasilla",https://yle.fi/a/74-20068757,11.1.
Maanvil­je­lijät tukkivat katuja ja teitä kiivaassa miele­no­soi­tuksessa Saksassa – kritiikki hallitusta kohtaan kovenee,https://yle.fi/a/74-20068690,11.1.
Kymmenet tuhannet yrittäjät ovat ilmoittaneet liian pienet tulot –  nyt asiaan puututtiin ja monia uhkaa kirpaiseva lasku,https://yle.fi/a/74-20068686,10.1.
Tesla joutui alentamaan arvioitaan sähkö­au­tojensa akun kestosta,https://yle.fi/a/74-20068735,10.1.
"Näin Erika Broder, 28, onnistui yhdistämään pienen vauvan hoidon ja bisneksen teon – ”Vauvat ovat yhteiskunnan tärkein pääoma”",https://yle.fi/a/74-20068047,10.1.
Stora Enso aloittaa muutos­neu­vot­telut lomau­tuksista Varkauden pakkaus­kar­ton­ki­tehtaalla,https://yle.fi/a/74-20068796,10.1.
Eikö alkoholi enää maistu suoma­laisille? Alkon myynti putosi yli 3 miljoonaa litraa,https://yle.fi/a/74-20068701,10.1.
Hilla Group lopettaa Selänne -kaupun­ki­lehden helmikuun lopulla,https://yle.fi/a/74-20068679,10.1.
Etelä-Karjalan kaupun­gin­hal­li­tusten puheen­joh­tajilla on huoli lasten määrän vähe­ne­misestä,https://yle.fi/a/74-20067778,10.1.
Selvitys: Lääkkeet Ruotsissa reilusti halvempia kuin Suomessa – suosittu särkylääke jopa yli puolet halvempi,https://yle.fi/a/74-20068496,9.1.
Tampereelle suunnitellun miljoo­na­lai­toksen kehittäjä solmi merkittävän sopimuksen – Gasum aikoo ostaa kaiken metaanin,https://yle.fi/a/74-20068483,9.1.
Tutkimus: Tuki Putinin hyökkäys­sodalle hiipuu Venäjällä,https://yle.fi/a/74-20068448,9.1.
”Puna­la­pu­tetut” tuotteet käyvät kaupaksi aiempaa useammalle kuluttajalle – millainen merkitys hävikillä on ilmas­to­pääs­töjen kannalta?,https://yle.fi/a/74-20067890,9.1.
"Sähkön perjantainen hintapiikki johtui monista syistä – ”Tästä otetaan opiksi”, arvioivat asiantun­tijat",https://yle.fi/a/74-20068346,9.1.
OP: Suury­ri­tykset keskittyvät nyt kasvun sijaan tehos­ta­miseen,https://yle.fi/a/74-20068414,9.1.
Riittääkö 500 euroa ihmisen päivit­täiseen asiointiin? EKP ja liikepankit ovat erimielisiä digilompakon saldorajasta,https://yle.fi/a/74-20068355,8.1.
Näin Kerttu Niskanen kerrytti ”miljoo­na­tilinsä” – yksi suoma­lais­legenda kyykyttää Iivo Niskastakin tylysti palkkio­po­tillaan,https://yle.fi/a/74-20068262,8.1.
"Ukraina­lainen Maksym Chervonnyi keksi, miten töissä pärjää ilman suomen kieltä",https://yle.fi/a/74-20067006,8.1.
Haminassa tämän vuoden kovimmat päätökset liittyvät talouteen ja kunta­lii­tokseen Virolahden kanssa,https://yle.fi/a/74-20068218,8.1.
Ensiasunnon ostajien ASP-järjestelmä uudistuu – Finanssiala: ”Osa ehdoista on heikompia kuin tavallisissa lainoissa”,https://yle.fi/a/74-20067973,8.1.
Moni suoma­lais­yritys pitää Kiinaa jo uhkana: kommu­nis­ti­puolue kiristää otettaan ja geopo­liit­tiset riskit kasvavat,https://yle.fi/a/74-20067981,8.1.
"200 hakemusta, 3 haastattelua, 0 työpaikkaa – Suomi huutaa osaajapulaa, mutta vietna­mi­lainen diplomi-insinööri Khoa Vu ei työllisty",https://yle.fi/a/74-20067869,7.1.
Analyysi: Pitäisikö Tiktok kieltää?,https://yle.fi/a/74-20068168,7.1.
Kuukau­tis­suojien sisältämistä myrkyistä tiedetään yhä liian vähän,https://yle.fi/a/74-20067931,7.1.
"Kasinon ruletti ehti pyöriä vain alle pari vuotta – katso, miltä näyttää tyhjen­tyvissä pelisaleissa",https://yle.fi/a/74-20067772,6.1.
"Juna myöhässä, jatkoyhteys vaarassa – ”Saisiko parempaa kalustoa ja parempaa tiedotusta”, kritisoi VR:n asiakas",https://yle.fi/a/74-20068105,6.1.
"Huippukallis sähkö on pakottanut suury­ri­tyk­setkin miettimään, mistä säästää sähköä",https://yle.fi/a/74-20068026,6.1.
Kulut­ta­jaliitto vaatii valtiovaltaa puuttumaan ”poskettomiin” sähkön hintoihin,https://yle.fi/a/74-20068027,6.1.
"Tänään kirpaisee ja kovasti, mutta pitkän päälle sähkö on Suomessa lähes edullisinta Euroopassa",https://yle.fi/a/74-20068018,5.1.
Pörssisähkön hirmuhinnat laskevat huomenna selvästi – normaalia kalliimpaa silti edelleen,https://yle.fi/a/74-20067976,5.1.
Kemijoki Oy kuoppasi 20 vuotta valmistellun Sierilän voima­lai­toksen – edes vesivoiman junailu miljoo­na­tukien piiriin ei pelastanut hanketta,https://yle.fi/a/74-20067987,5.1.
Microsoft tuo näppäi­mis­töihin uuden tekoälyyn liittyvän näppäimen,https://yle.fi/a/74-20067913,5.1.
Joona-Hermanni Mäkisen kolumni: Yhdys­val­tojen johtama maail­man­jär­jestys on tulossa tiensä päähän,https://yle.fi/a/74-20062346,5.1.
"”Jos tähän joudutaan, niin irtisanoudun” – Aino-Maija Vaskelainen teki vaikean päätöksen ja lähti",https://yle.fi/a/74-20067779,5.1.
"Tarkista tästä, mitä asiat tänään maksavat: kahvinkeitto on edelleen halpaa, samoin mikron käyttö",https://yle.fi/a/74-20067863,5.1.
Varaosia ja monia muita tavaroita voi pian joutua odottamaan – meri­kul­je­tusten aikataulu on täysin sekaisin,https://yle.fi/a/74-20067523,4.1.
”Harmittaa tankata vähemmän” – halventunut bensa ilahduttaa tankkaajaa,https://yle.fi/a/74-20067716,4.1.
Ennä­tys­kallista sähköä huomenna: jopa yli 2 euroa kilowat­ti­tunnilta – Fingrid: Välttäkää sähkön käyttöä,https://yle.fi/a/74-20067808,4.1.
Suomessa voi rikkoutua tänään kaikkien aikojen sähkön kulu­tusen­nätys,https://yle.fi/a/74-20067755,4.1.
"Uudis­koh­teiden talo­yh­tiö­lainat puhuttavat – paha peikko, riskibisnes ja rakennusalan pelas­tus­rengas",https://yle.fi/a/74-20067556,4.1.
Monien halveksimat turkikset ovat yhtäkkiä taas muodissa: taustalla pakkaset ja trendien muuttuminen,https://yle.fi/a/74-20067593,4.1.
"Yli 50 euronkin ostokset voi nyt maksaa lähimaksulla, tosin PIN-koodi pitää naputtaa",https://yle.fi/a/74-20067566,3.1.
"Presidentin valta­oi­keudet puhuttavat: yksi seuraisi Sauli Niinistön esimerkkiä, toinen kutsuisi päämi­nis­terin heti puhutteluun",https://yle.fi/a/74-20067570,3.1.
"Asunnot, kesämökit ja muut taas vero­muu­tosten edessä – ”Mutta saattaa mennä 10 vuotta, että laskut ovat maksussa”, sanoo asiantuntija",https://yle.fi/a/74-20067144,3.1.
"Stora Enso suunnittelee Oulun tehtaalla lomautuksia, samalla uuden linjan rekrytoinnit jatkuvat",https://yle.fi/a/74-20067598,3.1.
"Toimi­tus­johtaja nosti firmojen tileiltä 1,2 miljoonaa omine lupineen – tuomittiin kahdesta törkeästä rikoksesta",https://yle.fi/a/74-20067522,3.1.
Kiinalainen Byd ohitti Teslan maailman suurimpana sähköautojen valmistajana,https://yle.fi/a/74-20067468,2.1.
"Sähkön hinnassa voi vielä tulla piikkejä, kun pakkanen paukkuu, vaikka keskiviikko on ”maltillinen” päivä",https://yle.fi/a/74-20067397,2.1.
Oululainen Kaleva Media laajentaa ja osti lisää lehtiä ja painotalon,https://yle.fi/a/74-20067431,2.1.
Vastuul­li­suus­vaa­ti­mukset kasvavat yrityksillä tästä vuodesta lähtien – Keskus­kaup­pa­kamari hoputtaa:  ”Alihank­ki­joiden pitää nyt olla hereillä”,https://yle.fi/a/74-20066381,2.1.
Sähkön hinta nousee tiistai­aamuna huomattavan korkeaksi,https://yle.fi/a/74-20067301,2.1.
Kela lopetti peli­voit­tojen ”ennustamisen” – päätöksen takana apulai­soi­keus­asiamies,https://yle.fi/a/74-20067117,1.1.
Näitä asioita ihmiset toivovat vuodelta 2024: maailmalle rauhaa ja talouden kohenemista,https://yle.fi/a/74-20067016,31.12.
Autoa­lal­lakaan ei täysin ymmärretä bensan veroalea: ”Hyvin vaikea löytää perusteita”,https://yle.fi/a/74-20066909,31.12.
"Hallitus jakaa Suomen talouden kohta­lon­rahat väärin, sanovat innovaatio- ja tuotta­vuus­pro­fes­sorit",https://yle.fi/a/74-20064083,31.12.
Pieni­tu­loinen pariskunta maksoi sähköstä 5 000 euroa vuodessa – kulut­ta­ja­rii­ta­lau­takunta vaatii hinnan alentamista,https://yle.fi/a/74-20066972,30.12.
"Kyber­hyök­käykset ovat nyt suurin uhka suomalaisten mielissä, tuore tutkimus paljastaa",https://yle.fi/a/74-20066954,30.12.
Sähkön siirto­hin­toihin ei luvassa helpotusta – yhtiöt voivat yhä nostaa maksuja eikä isoja alennuksia ole luvassa,https://yle.fi/a/74-20066883,29.12.
Tällaisia vaatteita suomalaiset ostavat eniten – osa käyttää vaatteisiin alle 20 euroa puolessa vuodessa,https://yle.fi/a/74-20066732,29.12.
Ensi viikolla on edessä poikkeuk­sel­linen pakkasjakso – näin se näkyy sähkön hinnassa ja riittä­vyydessä,https://yle.fi/a/74-20067083,29.12.
Arkivapaiden supervuosi tarjoaa peräti kymmenen ”ylimääräistä” lomapäivää – näin suunnittelet kalenterisi oikein,https://yle.fi/a/74-20066228,29.12.
Lidl uudistaa bonus­oh­jelmansa,https://yle.fi/a/74-20067025,29.12.
"Ongel­ma­vuo­kra­lainen voi saada lähdön entistä nopeammin, kun vuokra-asumista säätelevän lain uudistus etenee",https://yle.fi/a/74-20065833,29.12.
Maksu­korttien markkina on Suomessa kahden jättiyhtiön hallinnassa – tähän voi tulla muutos,https://yle.fi/a/74-20064790,28.12.
Analyytikko: Teolli­suus­liiton lakko voi maksaa Nesteelle kymmeniä miljoonia euroja,https://yle.fi/a/74-20066904,28.12.
Kauppalehden selvitys: konkurssiin haettu mikke­li­läis­yhtiö saanut miljoonia tukea valtiolta ja Euroopan unionilta,https://yle.fi/a/74-20066832,28.12.
Asuntojen hinnoissa tapahtui marraskuussa pieni käänne – isoista kaupungeista eniten halpeni Vantaa,https://yle.fi/a/74-20066838,28.12.
Pohjolan Osuuspankki: Asuntokauppa pitää saada käyntiin nopeasti – mutta ei liian nopeasti,https://yle.fi/a/74-20066757,28.12.
"Kiinnostus joulun jälkeisiin alennus­myyn­teihin on vähentynyt, sanoo liitto – näitä tuotteita tarjouksista haetaan",https://yle.fi/a/74-20066737,27.12.
Suomi on nyt sähkö­oma­va­rainen – näin se näkyy hinnassa,https://yle.fi/a/74-20065984,27.12.
"Ansio­si­don­naiseen työttö­myys­turvaan tulee useita heikennyksiä – ne ajettiin läpi ”häikäi­le­mät­tömästi”, sanoo tutkija",https://yle.fi/a/74-20066579,27.12.
Näillä keinoilla saat taloutesi parempaan kuntoon – asiantun­tijat antavat 6 neuvoa,https://yle.fi/a/74-20066296,27.12.
EK:n luotta­mus­lu­kemat: Elinkei­noe­lämän pohja­kos­ketus on jo otettu,https://yle.fi/a/74-20066675,27.12.
"Kalle Kauranen, 27, elää talou­del­lisessa ahdingossa ja näkee köyhyyttä myös ystäviensä joukossa",https://yle.fi/a/74-20065759,27.12.
Suomalaiset palauttavat aiempaa vähemmän nettios­toksia,https://yle.fi/a/74-20065638,26.12.
Tämän verran enemmän palkasta jää käteen ensi vuonna – katso lista vero­muu­toksista,https://yle.fi/a/74-20066490,25.12.
"Seura­kunnilla visainen ongelma: rakennuksia on aivan liikaa, mutta tarpeettomat eivät käy kaupaksi pilkka­hin­nal­lakaan",https://yle.fi/a/74-20066204,25.12.
EU ajaa roimaa lisälaskua kissojen ja koirien omistajille,https://yle.fi/a/74-20066102,25.12.
"Ostiko Venäjä Unkarin EU-änkyräksi halvalla energialla? Syy on synkempi, sanovat unkarilainen ja suomalainen asiantuntija",https://yle.fi/a/74-20065567,23.12.
"Kiristynyt talous­tilanne näkyy jouluos­toksilla – ”Sovimme mieheni kanssa, ettemme osta toisillemme mitään”",https://yle.fi/a/74-20066267,23.12.
"Näin asiantun­tijat täyttäisivät valtion kirstua: viinan, tupakan ja bensiinin veroon korotus, arvon­li­sä­veroon nosto",https://yle.fi/a/74-20066413,22.12.
"Miesten työllisyys heikkenee, naisten jopa paranee – huonot uutiset uhkaavat hallituksen työlli­syys­ta­voitteita",https://yle.fi/a/74-20066418,22.12.
"Sähkö­mark­ki­noiden asiantuntija vinkkaa, milloin kinkku on halvinta paistaa pörssi­sähköllä",https://yle.fi/a/74-20066426,22.12.
Alepan ruokarobotti jäi akseleitaan myöden kiinni kinokseen – Pitäisikö auttaa?,https://yle.fi/a/74-20066417,22.12.
Mediat: Ikean tuotteiden saatavuus voi vaarantua Suezin kanavan sulun takia – myös Tokmannin tava­ran­toi­mitus takkuaa,https://yle.fi/a/74-20066416,22.12.
"Suomi vähentää tuntuvasti rahaa, jota köyhät maat tarvit­si­sivat fossii­lisista polttoaineista luopumiseen",https://yle.fi/a/74-20066060,22.12.
Työllisyys heikkenee edelleen – rakennusalan kriisi näkyy luvuissa,https://yle.fi/a/74-20066389,22.12.
